DataUse,Replication,Vegetation,N2O,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3
Testing,R2,Corn,6.14,0.0,29.96,20.26,105,65,0.292652174,26.59742857,17.92615079
Testing,R3,Corn,9.97,0.0,29.96,20.26,105,65,0.341427536,37.56276984,38.47545635
Testing,R4,Corn,4.79,0.0,29.96,20.26,105,65,0.390202899,23.53733333,28.38147619
Testing,R1,Corn,1.47,2.79,14.73,9.31,132,92,0.268264493,6.049130952,12.60424603
Testing,R2,Corn,7.25,2.79,14.73,9.31,132,92,0.321858406,10.67707143,8.482793651
Testing,R3,Corn,2.84,2.79,14.73,9.31,132,92,0.292652174,13.21959127,15.22084921
Testing,R4,Corn,0.39,2.79,14.73,9.31,132,92,0.365815217,9.249833333,11.64469048
Testing,R1,Corn,1.63,13.2,34.79,13.0,146,106,0.365815217,3.241675,6.6167
Testing,R2,Corn,20.99,13.2,34.79,13.0,146,106,0.341427536,4.022725,4.606925
Testing,R3,Corn,0.96,13.2,34.79,13.0,146,106,0.390202899,3.457575,5.89915
Testing,R4,Corn,2.3,13.2,34.79,13.0,146,106,0.487753623,3.406775,4.8006
Testing,R1,Corn,1.25,0.0,0.0,13.5,160,120,0.365815217,3.256491667,5.786966667
Testing,R2,Corn,10.54,0.0,0.0,13.5,160,120,0.268264493,3.237441667,4.473575
Testing,R3,Corn,-0.29,0.0,0.0,13.5,160,120,0.365815217,4.183591667,6.61035
Testing,R4,Corn,0.77,0.0,0.0,13.5,160,120,0.463365942,3.303058333,4.682066667
Testing,R1,Corn,1.14,10.42,10.42,10.81,187,147,0.41459058,4.3815,5.842
Testing,R2,Corn,8.76,10.42,10.42,10.81,187,147,0.365815217,4.826,5.23875
Testing,R3,Corn,-0.1,10.42,10.42,10.81,187,147,0.390202899,4.41325,5.81025
Testing,R4,Corn,1.05,10.42,10.42,10.81,187,147,0.487753623,3.8735,5.461
Testing,R1,Corn,1.52,4.57,22.09,-5.65,260,276,0.388333587,5.729318627,7.443196078
Testing,R2,Corn,0.81,4.57,22.09,-5.65,260,276,0.35560265,3.75272549,7.239
Testing,R3,Corn,0.1,4.57,22.09,-5.65,260,276,0.374403292,6.003240196,8.198970588
Testing,R4,Corn,3.34,4.57,22.09,-5.65,260,276,0.433772068,7.598833333,8.174691176
Testing,R1,Corn,1.07,0.0,13.97,-10.7,278,294,0.372164162,5.75920098,8.018431373
Testing,R2,Corn,2.88,0.0,13.97,-10.7,278,294,0.352521043,3.823696078,7.239
Testing,R3,Corn,0.21,0.0,13.97,-10.7,278,294,0.357241602,6.679328431,8.131735294
Testing,R4,Corn,3.63,0.0,13.97,-10.7,278,294,0.43877564,7.662333333,8.611720588
Testing,R1,Corn,0.1,0.0,30.99,-7.15,298,314,0.409522495,5.792403595,8.657581699
Testing,R2,Corn,0.21,0.0,30.99,-7.15,298,314,0.380123949,3.902552288,7.239
Testing,R3,Corn,-0.1,0.0,30.99,-7.15,298,314,0.393961729,7.430537582,8.057029412
Testing,R4,Corn,0.41,0.0,30.99,-7.15,298,314,0.447946198,7.732888889,9.097308824
Testing,R1,Corn,0.11,22.35,22.86,-10.5,315,331,0.450980337,5.820625817,9.200859477
Testing,R2,Corn,0.11,22.35,22.86,-10.5,315,331,0.377722648,3.969580065,7.239
Testing,R3,Corn,-0.43,22.35,22.86,-10.5,315,331,0.414021093,8.069065359,7.993529412
Testing,R4,Corn,0.32,22.35,22.86,-10.5,315,331,0.454815278,7.792861111,9.510058824
Testing,R1,Corn,14.98,0.0,6.09,7.02,334,350,0.378136442,5.852168301,9.808052288
Testing,R2,Corn,1.74,0.0,6.09,7.02,334,350,0.368360887,4.044493464,7.239
Testing,R3,Corn,27.35,0.0,6.09,7.02,334,350,0.358721521,8.782714052,7.922558824
Testing,R4,Corn,9.18,0.0,6.09,7.02,334,350,0.406715622,7.859888889,9.971367647
Testing,R1,Corn,0.92,12.95,21.83,0.35,349,365,0.41459058,5.611283333,9.770533333
Testing,R2,Corn,0.31,12.95,21.83,0.35,349,365,0.390202899,3.68935,7.133166667
Testing,R3,Corn,0.82,12.95,21.83,0.35,349,365,0.365815217,8.322733333,7.7597
Testing,R4,Corn,0.41,12.95,21.83,0.35,349,365,0.463365942,7.20725,9.973733333
Testing,R1,Corn,0.88,6.35,22.6,7.62,365,381,0.463365942,6.323134615,15.34013462
Testing,R2,Corn,0.49,6.35,22.6,7.62,365,381,0.365815217,7.641980769,34.52201923
Testing,R3,Corn,2.05,6.35,22.6,7.62,365,381,0.390202899,3.888153846,7.529634615
Testing,R4,Corn,1.17,6.35,22.6,7.62,365,381,0.487753623,4.843096154,11.37382692
Testing,R1,Corn,5.06,21.08,22.09,6.47,378,394,0.41459058,17.02253571,39.28382143
Testing,R2,Corn,11.2,21.08,22.09,6.47,378,394,0.365815217,28.96960714,
Testing,R3,Corn,3.12,21.08,22.09,6.47,378,394,0.41459058,14.15142857,9.665607143
Testing,R4,Corn,3.51,21.08,22.09,6.47,378,394,0.512141304,18.76425,23.25007143
Testing,R1,Corn,2.88,5.08,7.37,20.77,14,413,0.317039855,32.38414189,12.68369595
Testing,R2,Corn,2.32,5.08,7.37,20.77,14,413,0.341427536,25.58535135,15.55063514
Testing,R3,Corn,2.88,5.08,7.37,20.77,14,413,0.317039855,40.90687162,12.30784459
Testing,R4,Corn,1.12,5.08,7.37,20.77,14,413,0.390202899,,
Testing,R1,Corn,2.12,0.0,8.89,24.71,28,427,0.268264493,,12.89993919
Testing,R2,Corn,1.38,0.0,8.89,24.71,28,427,0.292652174,,22.56652703
Testing,R3,Corn,1.38,0.0,8.89,24.71,28,427,0.292652174,,13.48516892
Testing,R4,Corn,1.38,0.0,8.89,24.71,28,427,0.365815217,,21.30167568
Testing,R1,Corn,9.84,20.83,52.84,16.32,44,15,0.366733297,18.07089865,13.14707432
Testing,R2,Corn,13.85,20.83,52.84,16.32,44,15,0.352692684,41.62339189,30.58468919
Testing,R3,Corn,13.37,20.83,52.84,16.32,44,15,0.348297577,33.67302027,14.83068243
Testing,R4,Corn,14.23,20.83,52.84,16.32,44,15,0.383382142,25.59736486,16.52372973
Testing,R1,Corn,1.97,9.14,62.22,19.73,55,26,0.317039855,14.38898661,12.50269643
Testing,R2,Corn,1.41,9.14,62.22,19.73,55,26,0.268264493,41.32149107,31.07417857
Testing,R3,Corn,1.31,9.14,62.22,19.73,55,26,0.341427536,29.84783482,14.47629911
Testing,R4,Corn,1.88,9.14,62.22,19.73,55,26,0.41459058,17.91266964,13.94958929
Testing,R1,Corn,2.38,0.0,7.11,17.87,71,42,0.195101449,11.76734375,10.144125
Testing,R2,Corn,2.28,0.0,7.11,17.87,71,42,0.146326087,30.0910625,23.01875
Testing,R3,Corn,-0.76,0.0,7.11,17.87,71,42,0.21948913,22.23690625,11.72765625
Testing,R4,Corn,1.43,0.0,7.11,17.87,71,42,0.341427536,13.8668125,11.445875
Testing,R1,Corn,1.78,7.62,8.64,20.24,91,62,0.170713768,8.490290179,7.195910714
Testing,R2,Corn,1.97,7.62,8.64,20.24,91,62,0.243876812,16.05302679,12.94946429
Testing,R3,Corn,0.84,7.62,8.64,20.24,91,62,0.146326087,12.72324554,8.291852679
Testing,R4,Corn,1.13,7.62,8.64,20.24,91,62,0.243876812,8.809491071,8.316232143
Testing,R1,Corn,1.55,0.25,30.98,12.37,119,90,0.341427536,6.358355263,5.658184211
Testing,R2,Corn,1.17,0.25,30.98,12.37,119,90,0.341427536,7.414460526,5.223710526
Testing,R3,Corn,1.85,0.25,30.98,12.37,119,90,0.341427536,6.913144737,5.671552632
Testing,R4,Corn,0.78,0.25,30.98,12.37,119,90,0.463365942,5.059947368,6.38175
Testing,R1,Corn,0.59,3.04,69.34,10.4,140,111,0.365815217,10.04660714,3.58775
Testing,R2,Corn,0.78,3.04,69.34,10.4,140,111,0.341427536,12.79978571,3.533321429
Testing,R3,Corn,2.83,3.04,69.34,10.4,140,111,0.390202899,10.90385714,3.859892857
Testing,R4,Corn,1.17,3.04,69.34,10.4,140,111,0.487753623,8.935357143,4.304392857
Testing,R1,Corn,2.7,0.0,5.84,7.78,175,146,0.365815217,6.182783333,4.783666667
Testing,R2,Corn,4.43,0.0,5.84,7.78,175,146,0.365815217,7.177616667,4.270375
Testing,R3,Corn,4.82,0.0,5.84,7.78,175,146,0.390202899,10.75160833,4.493683333
Testing,R4,Corn,1.45,0.0,5.84,7.78,175,146,0.438978261,10.8458,5.514975
Testing,R1,Corn,4.69,0.51,3.56,-2.23,205,176,0.420488592,6.623415468,4.526544964
Testing,R2,Corn,0.1,0.51,3.56,-2.23,205,176,0.377406356,7.000989209,4.384241007
Testing,R3,Corn,0.41,0.51,3.56,-2.23,205,176,0.380379662,10.64013309,4.507129496
Testing,R4,Corn,1.43,0.51,3.56,-2.23,205,176,0.414964161,10.60678417,5.183929856
Testing,R1,GLYMX,1.31,0.381,6.0833,2.64,325,273,0.390202899,6.065131944,55.88176389
Testing,R2,GLYMX,0.0,0.381,6.0833,2.64,325,273,0.41459058,3.406069444,17.37077778
Testing,R3,GLYMX,0.0,0.381,6.0833,2.64,325,273,0.463365942,6.218464286,12.9000754
Testing,R4,GLYMX,0.0,0.381,6.0833,2.64,325,273,0.512141304,5.627413793,20.60402956
Testing,R1,GLYMX,0.38,0.0,0.0,10.1,341,289,0.317039855,5.583002315,47.8901713
Testing,R3,GLYMX,0.38,0.0,0.0,10.1,341,289,0.341427536,6.339416667,12.75762037
Testing,R4,GLYMX,0.38,0.0,0.0,10.1,341,289,0.463365942,5.609896552,17.7362069
Testing,R1,GLYMX,0.78,0.0,0.0,13.38,354,302,0.268264493,5.191271991,41.39700231
Testing,R2,GLYMX,0.78,0.0,0.0,13.38,354,302,0.268264493,3.261136574,15.10300463
Testing,R4,GLYMX,0.78,0.0,0.0,13.38,354,302,0.41459058,5.595663793,15.40610099
Testing,R1,GLYMX,0.4,2.9083,50.5206,12.25,369,317,,4.478055556,
Testing,R2,GLYMX,0.79,2.9083,50.5206,12.25,369,317,,3.010555556,13.16222222
Testing,R3,GLYMX,4.15,2.9083,50.5206,12.25,369,317,,6.19,11.81888889
Testing,R4,GLYMX,4.55,2.9083,50.5206,12.25,369,317,,5.271724138,12.01655172
Testing,R1,GLYMX,1.27,0.0,1.6383,13.61,385,333,0.292652174,4.257145833,25.91329167
Testing,R2,GLYMX,0.78,0.0,1.6383,13.61,385,333,0.292652174,3.106208333,12.67883333
Testing,R3,GLYMX,2.05,0.0,1.6383,13.61,385,333,0.292652174,6.63575,14.57325
Testing,R4,GLYMX,2.05,0.0,1.6383,13.61,385,333,0.341427536,5.561724138,9.849694581
Testing,R1,GLYMX,1.22,0.635,3.81,19.93,397,345,0.292652174,3.895548611,19.91959722
Testing,R2,GLYMX,2.34,0.635,3.81,19.93,397,345,0.292652174,3.046236111,11.74044444
Testing,R3,GLYMX,0.75,0.635,3.81,19.93,397,345,0.292652174,6.678083333,17.40958333
Testing,R4,GLYMX,2.34,0.635,3.81,19.93,397,345,0.390202899,3.915019231,10.57763462
Testing,R1,GLYMX,0.76,1.7653,10.1346,19.9,432,380,0.21948913,2.845152778,21.7566875
Testing,R2,GLYMX,1.99,1.7653,10.1346,19.9,432,380,0.243876812,4.346222222,11.60374306
Testing,R3,GLYMX,1.61,1.7653,10.1346,19.9,432,380,0.292652174,9.4615,21.48769444
Testing,R4,GLYMX,0.38,1.7653,10.1346,19.9,432,380,0.292652174,4.503208333,17.85231944
Testing,R1,GLYMX,1.64,0.0,9.525,19.91,441,389,,2.560410714,21.58773214
Testing,R2,GLYMX,1.25,0.0,9.525,19.91,441,389,,4.637767857,11.318875
Testing,R3,GLYMX,1.25,0.0,9.525,19.91,441,389,,10.06701786,21.10014286
Testing,R4,GLYMX,1.64,0.0,9.525,19.91,441,389,,4.803321429,18.4785
Testing,R1,GLYMX,0.76,0.0,0.0,20.91,446,394,0.097550725,2.3733125,18.2483125
Testing,R2,GLYMX,0.0,0.0,0.0,20.91,446,394,0.113809179,4.5640625,10.4060625
Testing,R3,GLYMX,0.76,0.0,0.0,20.91,446,394,0.121938406,9.9139375,18.526125
Testing,R4,GLYMX,0.38,0.0,0.0,20.91,446,394,0.121938406,4.34975,16.494125
Testing,R1,GLYMX,1.59,19.05,22.098,22.2,474,422,0.243876812,2.07645,3.9004875
Testing,R2,GLYMX,9.0,19.05,22.098,22.2,474,422,0.292652174,3.7988875,6.30555
Testing,R3,GLYMX,2.34,19.05,22.098,22.2,474,422,0.341427536,6.848475,6.3373
Testing,R4,GLYMX,1.97,19.05,22.098,22.2,474,422,0.292652174,2.600325,7.6819125
Testing,R1,GLYMX,2.76,0.0,7.9375,18.93,496,444,0.170713768,2.759982143,5.363482143
Testing,R2,GLYMX,6.0,0.0,7.9375,18.93,496,444,0.268264493,2.646589286,5.5245
Testing,R3,GLYMX,1.24,0.0,7.9375,18.93,496,444,0.170713768,4.655910714,7.003142857
Testing,R4,GLYMX,2.0,0.0,7.9375,18.93,496,444,0.195101449,5.297714286,8.509
Testing,R1,GLYMX,0.78,2.54,53.0733,8.46,508,456,0.341427536,2.873375,6.1595
Testing,R2,GLYMX,1.26,2.54,53.0733,8.46,508,456,0.317039855,3.095625,6.207125
Testing,R3,GLYMX,0.78,2.54,53.0733,8.46,508,456,0.390202899,5.794375,8.5725
Testing,R4,GLYMX,1.26,2.54,53.0733,8.46,508,456,0.438978261,6.969125,8.255
Testing,R1,GLYMX,5.7,1.524,1.524,9.37,522,470,0.390202899,3.2004,6.96595
Testing,R2,GLYMX,1.25,1.524,1.524,9.37,522,470,0.365815217,4.03225,8.48995
Testing,R3,GLYMX,3.19,1.524,1.524,9.37,522,470,0.463365942,5.3086,10.4521
Testing,R4,GLYMX,3.19,1.524,1.524,9.37,522,470,0.512141304,6.94055,7.70255
Testing,R1,GLYMX,0.8,3.429,7.493,3.04,553,501,0.365815217,3.565593525,11.45992266
Testing,R2,GLYMX,0.4,3.429,7.493,3.04,553,501,0.41459058,5.287859712,14.03715468
Testing,R3,GLYMX,0.4,3.429,7.493,3.04,553,501,0.41459058,3.96372482,18.57991727
Testing,R4,GLYMX,0.4,3.429,7.493,3.04,553,501,0.487753623,5.483156475,10.20568345
Testing,R1,TRIAE,8.15,8.89,23.3553,13.66,169,633,0.390202899,3.987708633,5.791519784
Testing,R2,TRIAE,5.46,8.89,23.3553,13.66,169,633,0.365815217,4.65468705,4.418960432
Testing,R3,TRIAE,1.92,8.89,23.3553,13.66,169,633,0.41459058,5.139616906,6.278276978
Testing,R4,TRIAE,2.37,8.89,23.3553,13.66,169,633,0.487753623,5.061041367,5.230755396
Testing,R1,TRIAE,4.66,0.0,1.27,7.35,181,645,,3.2385,4.45135
Testing,R2,TRIAE,5.3,0.0,1.27,7.35,181,645,,3.992033333,4.008966667
Testing,R3,TRIAE,1.13,0.0,1.27,7.35,181,645,,4.836583333,5.4483
Testing,R1,TRIAE,2.23,0.0,2.54,7.72,195,4,,9.49325,5.04825
Testing,R2,TRIAE,2.21,0.0,2.54,7.72,195,4,,8.842375,4.953
Testing,R3,TRIAE,3.2,0.0,2.54,7.72,195,4,,10.207625,8.54075
Testing,R4,TRIAE,0.55,0.0,2.54,7.72,195,4,,10.668,6.302375
Testing,R1,TRIAE,12.43,7.0993,27.4066,9.76,209,18,,10.683875,4.111625
Testing,R2,TRIAE,17.65,7.0993,27.4066,9.76,209,18,,10.16,3.96875
Testing,R3,TRIAE,11.99,7.0993,27.4066,9.76,209,18,,10.969625,7.127875
Testing,R4,TRIAE,9.59,7.0993,27.4066,9.76,209,18,,11.27125,5.286375
Testing,R1,TRIAE,2.95,6.096,63.8683,17.59,223,32,0.390202899,4.46405,1.526116667
Testing,R2,TRIAE,26.96,6.096,63.8683,17.59,223,32,0.390202899,5.160433333,1.833033333
Testing,R3,TRIAE,17.05,6.096,63.8683,17.59,223,32,0.438978261,6.301316667,2.7559
Testing,R4,TRIAE,1.21,6.096,63.8683,17.59,223,32,0.487753623,5.73405,2.144183333
Testing,R2,TRIAE,2.81,4.8133,27.6606,16.99,240,49,0.341427536,3.753826923,1.802423077
Testing,R3,TRIAE,1.08,4.8133,27.6606,16.99,240,49,0.41459058,8.880230769,4.618403846
Testing,R4,TRIAE,6.52,4.8133,27.6606,16.99,240,49,0.438978261,7.102230769,3.514480769
Testing,R1,TRIAE,0.74,0.0,2.5273,24.19,286,95,0.292652174,4.009838235,6.813176471
Testing,R2,TRIAE,0.79,0.0,2.5273,24.19,286,95,0.292652174,3.701676471,7.550897059
Testing,R3,TRIAE,1.53,0.0,2.5273,24.19,286,95,0.292652174,8.714441176,7.076514706
Testing,R4,TRIAE,1.23,0.0,2.5273,24.19,286,95,0.317039855,4.543985294,9.973235294
Testing,R1,TRIAE,1.38,0.0,18.9103,18.03,314,123,0.317039855,3.720224138,3.90962931
Testing,R2,TRIAE,0.64,0.0,18.9103,18.03,314,123,0.317039855,3.264775862,6.122275862
Testing,R3,TRIAE,0.19,0.0,18.9103,18.03,314,123,0.365815217,6.434301724,4.365077586
Testing,R4,TRIAE,2.6,0.0,18.9103,18.03,314,123,0.438978261,4.47675,6.828439655
Testing,R1,TRIAE,0.49,9.398,61.2013,18.15,328,137,0.365815217,2.76225,4.6355
Testing,R2,TRIAE,0.87,9.398,61.2013,18.15,328,137,0.317039855,2.3495,7.14375
Testing,R3,TRIAE,0.77,9.398,61.2013,18.15,328,137,0.390202899,4.1275,5.11175
Testing,R4,TRIAE,3.06,9.398,61.2013,18.15,328,137,0.463365942,3.3655,5.762625
Testing,R1,TRIAE,0.46,0.0,0.0,22.35,342,151,0.317039855,3.3655,5.08
Testing,R2,TRIAE,0.2,0.0,0.0,22.35,342,151,0.268264493,3.46075,7.381875
Testing,R3,TRIAE,-0.16,0.0,0.0,22.35,342,151,0.317039855,5.42925,5.842
Testing,R4,TRIAE,1.81,0.0,0.0,22.35,342,151,0.41459058,4.03225,4.98475
Testing,R1,TRIAE,0.97,0.0,0.0,11.97,356,165,0.317039855,4.73075,3.683
Testing,R2,TRIAE,0.45,0.0,0.0,11.97,356,165,0.243876812,4.836583333,5.7785
Testing,R3,TRIAE,1.53,0.0,0.0,11.97,356,165,0.268264493,7.852833333,6.720416667
Testing,R4,TRIAE,0.9,0.0,0.0,11.97,356,165,0.365815217,5.355166667,4.074583333
Testing,R1,TRIAE,0.22,0.381,10.541,12.11,384,193,0.365815217,4.60375,4.021666667
Testing,R2,TRIAE,0.97,0.381,10.541,12.11,384,193,0.341427536,3.735916667,3.6195
Testing,R3,TRIAE,1.36,0.381,10.541,12.11,384,193,0.365815217,6.244166667,5.93725
Testing,R4,TRIAE,-0.76,0.381,10.541,12.11,384,193,0.463365942,4.3815,3.14325
Testing,R1,TRIAE,0.26,0.0,0.0,7.59,405,214,0.341427536,4.790388514,4.254929054
Testing,R2,TRIAE,0.34,0.0,0.0,7.59,405,214,0.341427536,3.830165541,2.735219595
Testing,R3,TRIAE,0.68,0.0,0.0,7.59,405,214,0.341427536,5.750611486,3.695442568
Testing,R4,TRIAE,-0.01,0.0,0.0,7.59,405,214,0.438978261,4.511932432,2.444320946
Testing,R1,GLYMX,2.65,0.889,29.845,14.94,335,295,0.390202899,4.741333333,5.979583333
Testing,R2,GLYMX,0.29,0.889,29.845,14.94,335,295,0.365815217,6.773333333,6.720416667
Testing,R3,GLYMX,-0.47,0.889,29.845,14.94,335,295,0.41459058,6.773333333,8.265583333
Testing,R4,GLYMX,0.43,0.889,29.845,14.94,335,295,0.487753623,5.630333333,7.990416667
Testing,R1,GLYMX,1.04,0.0,1.582,10.97,351,311,0.317039855,6.477,6.82625
Testing,R2,GLYMX,-0.35,0.0,1.582,10.97,351,311,0.317039855,7.20725,6.328833333
Testing,R4,GLYMX,0.18,0.0,1.582,10.97,351,311,0.41459058,6.900333333,8.466666667
Testing,R1,GLYMX,0.86,0.0,1.524,17.98,363,323,0.317039855,6.691690476,7.074202381
Testing,R2,GLYMX,0.3,0.0,1.524,17.98,363,323,0.317039855,7.630583333,6.325809524
Testing,R3,GLYMX,0.61,0.0,1.524,17.98,363,323,0.341427536,9.647464286,8.076595238
Testing,R4,GLYMX,0.76,0.0,1.524,17.98,363,323,0.390202899,7.982857143,9.20447619
Testing,R1,GLYMX,1.2,1.27,5.969,18.97,379,339,0.341427536,5.749636364,8.029863636
Testing,R2,GLYMX,0.6,1.27,5.969,18.97,379,339,0.317039855,4.612409091,6.865215909
Testing,R3,GLYMX,10.4,1.27,5.969,18.97,379,339,0.365815217,4.460875,6.523181818
Testing,R4,GLYMX,2.92,1.27,5.969,18.97,379,339,0.463365942,6.121977273,9.473045455
Testing,R1,GLYMX,1.12,0.0,12.065,17.35,397,357,0.317039855,4.814454545,17.53754545
Testing,R2,GLYMX,0.77,0.0,12.065,17.35,397,357,0.292652174,4.664363636,12.81401136
Testing,R3,GLYMX,0.91,0.0,12.065,17.35,397,357,0.317039855,5.889625,14.42027273
Testing,R4,GLYMX,3.06,0.0,12.065,17.35,397,357,0.438978261,6.277840909,15.44781818
Testing,R1,GLYMX,5.35,0.0,10.795,21.77,405,365,0.341427536,3.8735,21.574125
Testing,R2,GLYMX,17.5,0.0,10.795,21.77,405,365,0.341427536,5.667375,16.303625
Testing,R3,GLYMX,47.92,0.0,10.795,21.77,405,365,0.438978261,5.11175,18.51025
Testing,R4,GLYMX,17.79,0.0,10.795,21.77,405,365,0.487753623,5.318125,18.208625
Testing,R1,GLYMX,0.8,12.065,18.415,18.97,420,380,0.341427536,4.218214286,28.29378571
Testing,R2,GLYMX,0.82,12.065,18.415,18.97,420,380,0.268264493,4.726214286,18.13832143
Testing,R3,GLYMX,1.35,12.065,18.415,18.97,420,380,0.292652174,5.433785714,24.33864286
Testing,R4,GLYMX,1.2,12.065,18.415,18.97,420,380,0.41459058,4.712607143,24.53821429
Testing,R1,GLYMX,2.57,29.21,31.496,22.77,433,393,0.341427536,4.596423077,23.06026923
Testing,R2,GLYMX,3.06,29.21,31.496,22.77,433,393,0.292652174,4.056673077,15.34990385
Testing,R3,GLYMX,1.89,29.21,31.496,22.77,433,393,0.390202899,6.113096154,23.3045
Testing,R4,GLYMX,3.41,29.21,31.496,22.77,433,393,0.438978261,5.531826923,17.82151923
Testing,R1,GLYMX,1.03,5.334,17.399,29.55,446,406,0.317039855,4.219465517,13.59775862
Testing,R2,GLYMX,0.95,5.334,17.399,29.55,446,406,0.268264493,4.661775862,11.15957759
Testing,R3,GLYMX,4.04,5.334,17.399,29.55,446,406,0.243876812,6.328103448,17.42418103
Testing,R4,GLYMX,1.53,5.334,17.399,29.55,446,406,0.317039855,6.598525862,8.361198276
Testing,R1,GLYMX,0.75,48.895,100.965,16.83,476,436,0.463365942,4.345214286,4.572
Testing,R2,GLYMX,0.92,48.895,100.965,16.83,476,436,0.341427536,4.172857143,2.807607143
Testing,R3,GLYMX,2.46,48.895,100.965,16.83,476,436,0.365815217,7.066642857,5.36575
Testing,R4,GLYMX,1.0,48.895,100.965,16.83,476,436,0.487753623,6.281964286,4.168321429
Testing,R1,GLYMX,1.56,1.27,17.78,9.82,504,464,0.365815217,5.306785714,3.7465
Testing,R2,GLYMX,5.54,1.27,17.78,9.82,504,464,0.365815217,4.644571429,2.367642857
Testing,R3,GLYMX,6.01,1.27,17.78,9.82,504,464,0.41459058,6.717392857,4.85775
Testing,R4,GLYMX,12.78,1.27,17.78,9.82,504,464,0.487753623,7.297964286,7.347857143
Testing,R1,GLYMX,0.38,1.397,19.431,4.2,531,491,0.390202899,5.236398148,4.628444444
Testing,R2,GLYMX,0.5,1.397,19.431,4.2,531,491,0.365815217,4.527314815,3.946407407
Testing,R3,GLYMX,0.83,1.397,19.431,4.2,531,491,0.390202899,6.347648148,7.583546296
Testing,R4,GLYMX,0.14,1.397,19.431,4.2,531,491,0.512141304,6.62987037,11.46292593
Testing,R1,GLYMX,2.25,1.524,3.429,9.31,545,505,0.390202899,5.549194444,5.122333333
Testing,R2,GLYMX,3.74,1.524,3.429,9.31,545,505,0.365815217,4.247444444,4.473222222
Testing,R3,GLYMX,2.23,1.524,3.429,9.31,545,505,0.390202899,7.104944444,7.320138889
Testing,R4,GLYMX,3.86,1.524,3.429,9.31,545,505,0.487753623,6.745111111,9.306277778
Testing,R1,TRIAE,3.04,5.461,23.749,9.77,686,646,0.365815217,,7.461925532
Testing,R2,TRIAE,1.31,5.461,23.749,9.77,686,646,0.341427536,,6.12775
Testing,R3,TRIAE,1.57,5.461,23.749,9.77,686,646,0.390202899,6.973515957,6.508074468
Testing,R4,TRIAE,0.81,5.461,23.749,9.77,686,646,0.487753623,8.22325,6.436468085
Testing,R1,TRIAE,0.44,0.0,28.956,9.1,18,665,0.317039855,18.415,7.173232143
Testing,R2,TRIAE,0.21,0.0,28.956,9.1,18,665,0.292652174,,7.930696429
Testing,R3,TRIAE,0.42,0.0,28.956,9.1,18,665,0.390202899,8.103053571,6.830785714
Testing,R4,TRIAE,0.36,0.0,28.956,9.1,18,665,0.487753623,15.45091071,9.622517857
Testing,R1,TRIAE,1.1,0.0,0.0,9.61,26,1,0.41459058,19.7485,14.1605
Testing,R2,TRIAE,1.08,0.0,0.0,9.61,26,1,0.341427536,19.52625,11.6205
Testing,R3,TRIAE,0.66,0.0,0.0,9.61,26,1,0.463365942,14.239875,15.414625
Testing,R4,TRIAE,2.5,0.0,0.0,9.61,26,1,0.512141304,18.31975,18.288
Testing,R1,TRIAE,7.63,0.0,0.0,18.59,40,15,0.268264493,15.33525,16.3195
Testing,R2,TRIAE,8.57,0.0,0.0,18.59,40,15,0.292652174,13.41966667,11.32416667
Testing,R3,TRIAE,1.31,0.0,0.0,18.59,40,15,0.243876812,14.96483333,17.47308333
Testing,R4,TRIAE,5.43,0.0,0.0,18.59,40,15,0.41459058,14.64733333,18.61608333
Testing,R1,TRIAE,0.75,0.0,29.845,24.01,61,36,0.21948913,4.238625,4.302125
Testing,R2,TRIAE,1.62,0.0,29.845,24.01,61,36,0.243876812,3.698875,3.095625
Testing,R3,TRIAE,1.12,0.0,29.845,24.01,61,36,0.268264493,7.52475,5.191125
Testing,R4,TRIAE,2.25,0.0,29.845,24.01,61,36,0.390202899,4.41325,2.746375
Testing,R1,TRIAE,0.48,0.0,0.0,23.64,75,50,0.073163043,4.34975,2.619375
Testing,R2,TRIAE,-0.16,0.0,0.0,23.64,75,50,0.048775362,4.175125,2.44475
Testing,R3,TRIAE,0.4,0.0,0.0,23.64,75,50,0.073163043,9.667875,4.968875
Testing,R4,TRIAE,0.44,0.0,0.0,23.64,75,50,0.146326087,6.12775,4.54025
Testing,R1,TRIAE,0.27,0.381,0.381,22.41,98,73,0.024387681,5.796642857,6.830785714
Testing,R2,TRIAE,0.52,0.381,0.381,22.41,98,73,0.024387681,3.927928571,4.059464286
Testing,R3,TRIAE,0.25,0.381,0.381,22.41,98,73,0.024387681,8.531678571,6.898821429
Testing,R4,TRIAE,0.5,0.381,0.381,22.41,98,73,0.024387681,8.019142857,11.94707143
Testing,R1,TRIAE,1.97,0.0,0.0,20.57,117,92,0.097550725,6.24205,9.8425
Testing,R2,TRIAE,-2.34,0.0,0.0,20.57,117,92,0.121938406,4.4196,7.1374
Testing,R3,TRIAE,0.56,0.0,0.0,20.57,117,92,0.097550725,7.4803,12.51585
Testing,R4,TRIAE,0.33,0.0,0.0,20.57,117,92,0.170713768,8.33755,16.8021
Testing,R1,TRIAE,1.07,0.0,5.08,21.72,138,113,0.243876812,4.3942,10.795
Testing,R2,TRIAE,1.41,0.0,5.08,21.72,138,113,0.243876812,3.48615,12.45235
Testing,R3,TRIAE,0.84,0.0,5.08,21.72,138,113,0.21948913,4.48945,22.91715
